author,link,category,date of publication,number of tokens,number of words without punctuation,number of types,number of links inside the news,number of words in upper case,number of verbs,number of subjuntive and imperative verbs,number of nouns,number of adjectives,number of adverbs,number of modal verbs,number of singular first and second personal pronouns,number of plural first personal pronouns,number of pronouns,pausality,number of chracteres,average sentence length,average word length,percentage of news with speeling errors,emotiveness,diversity
None,https://www.diariodobrasil.org/deputada-britanica-morre-apos-ataque-na-inglaterra-suspeito-teria-gritado-o-reino-unido-primeiro/,sociedade_cotidiano,16/06/2016,253,208,134,0,0,38,0,60,10,7,7,1,0,11,3.0,996,13.8667,4.78846,0.0,0.173469,0.644231
None,https://www.diariodobrasil.org/nos-avisamos-caiu-mais-um-ministro-enrolado-na-lava-jato/,politica,16/06/2016,163,145,96,1,1,22,0,46,3,8,2,0,1,9,1.8,729,14.5,5.02759,0.0,0.161765,0.662069
None,https://www.diariodobrasil.org/temer-enquanto-alguns-deixam-eu-nao-deixarei-passar-em-branco-essas-denuncias-contra-mim/,politica,16/06/2016,205,174,120,1,1,26,2,43,8,6,1,2,1,19,3.875,851,21.75,4.8908,0.0,0.202899,0.689655
None,https://www.diariodobrasil.org/delator-diz-que-fazia-repasse-de-mesada-de-r-300-mil-para-renan-calheiros-desde-2008/,politica,15/06/2016,157,137,82,0,3,19,2,40,2,5,2,0,0,5,2.85714,639,19.5714,4.66423,0.0,0.118644,0.59854
None,https://www.diariodobrasil.org/defesa-de-lula-quer-atropelar-decisao-do-ministro-zavascki-ex-presidente-esta-com-medo-de-sergio-moro/,politica,16/06/2016,126,112,81,0,2,19,4,31,6,5,3,0,0,3,2.0,544,16.0,4.85714,0.0,0.22,0.723214
None,https://www.diariodobrasil.org/fim-dos-tempos-canal-evangelico-vai-produzir-serie-e-filme-sobre-a-vida-de-suzane-von-richthofen/,tv_celebridades,16/06/2016,235,208,126,0,0,35,2,59,6,8,6,0,0,10,1.6875,965,13.0,4.63942,0.0,0.148936,0.605769
None,https://www.diariodobrasil.org/petrobras-anuncia-fim-do-controle-do-governo-gasolina-tera-preco-fixado-pela-propria-estatal/,politica,16/06/2016,198,167,118,0,6,25,0,57,5,7,2,0,0,11,2.21429,896,11.9286,5.36527,0.0,0.146341,0.706587
None,https://www.diariodobrasil.org/tcu-acaba-com-a-pataquada-de-dilma-em-2015-foram-23-irregularidades-totalizando-r-260-bilhoes/,politica,15/06/2016,137,118,79,0,5,20,0,36,5,4,0,0,0,4,2.71429,578,16.8571,4.8983,0.00847458,0.160714,0.669492
None,https://www.diariodobrasil.org/corrupcao-governo-dos-eua-monitorou-negocios-suspeitos-da-odebrecht-durante-mandato-de-lula/,politica,16/06/2016,206,188,114,0,9,19,0,69,6,4,0,0,0,9,1.8,995,18.8,5.29255,0.00531915,0.113636,0.606383
None,https://www.diariodobrasil.org/tia-simone-senadora-e-professora-de-direito-dando-bronca-no-trio-jardim-da-infancia/,politica,15/06/2016,171,142,108,0,6,16,0,49,4,5,0,0,0,7,3.625,738,17.75,5.19718,0.0,0.138462,0.760563
None,https://www.diariodobrasil.org/novas-gravacoes-de-sergio-machado-citam-temersarney-e-ate-o-ministroteori-eu-contribui-pro-michel/,politica,15/06/2016,323,263,139,0,15,43,2,80,7,7,2,6,0,25,1.5,1256,6.575,4.77567,0.00380228,0.113821,0.528517
None,https://www.diariodobrasil.org/cardozo-coloca-as-manguinhas-de-fora-no-senado-e-magno-malta-solta-o-verbo/,politica,15/06/2016,96,81,65,0,2,18,1,19,2,7,1,3,0,12,5.0,347,27.0,4.28395,0.0,0.243243,0.802469
None,https://www.diariodobrasil.org/sergio-machado-delata-aecio-recebeu-r-1-milhao-em-dinheiro-de-forma-ilegal/,politica,15/06/2016,169,139,82,0,8,19,1,43,9,3,3,0,0,1,3.0,634,13.9,4.56115,0.0,0.193548,0.589928
None,https://www.diariodobrasil.org/mi-mi-mi-no-facebook-dilma-usa-rede-social-para-reclamar-de-restricoes-de-voos/,tv_celebridades,15/06/2016,135,118,91,0,1,19,1,37,5,6,2,0,0,6,2.125,594,14.75,5.0339,0.00847458,0.196429,0.771186
None,https://www.diariodobrasil.org/renan-sinaliza-que-podera-acatar-pedido-de-impeachment-de-rodrigo-janot/,politica,15/06/2016,249,213,123,0,7,29,1,67,11,9,4,1,0,5,2.57143,1062,15.2143,4.98592,0.00469484,0.208333,0.577465
None,https://www.diariodobrasil.org/urgente-lula-pode-se-tornar-um-ficha-suja-e-perder-a-oportunidade-de-concorrer-em-2018/,politica,15/06/2016,187,165,106,0,4,39,5,40,6,8,9,0,0,5,2.2,764,16.5,4.6303,0.0181818,0.177215,0.642424
None,https://www.diariodobrasil.org/de-acordo-com-sergio-machado-o-trio-juca-sarney-renan-recebeu-mais-de-r-71-milhoes-em-propinas/,politica,15/06/2016,95,77,54,0,6,8,1,23,0,7,0,0,0,0,2.25,334,9.625,4.33766,0.0,0.225806,0.701299
None,https://www.diariodobrasil.org/veja-confirma-a-partir-desta-semana-inqueritos-de-lula-estarao-sob-os-cuidados-de-sergio-moro/,politica,13/06/2016,209,180,120,0,2,28,2,59,5,7,4,0,0,11,1.8125,850,11.25,4.72222,0.00555556,0.137931,0.666667
None,https://www.diariodobrasil.org/dilma-foi-ao-stf-para-recuperar-mordomias-resultado-caiu-do-cavalo/,politica,15/06/2016,179,155,100,0,6,22,0,50,7,7,2,0,0,6,2.66667,768,17.2222,4.95484,0.0,0.194444,0.645161
None,https://www.diariodobrasil.org/safadeza-antes-de-deixar-o-poder-governo-dilma-bancou-festa-de-r-12-milhao-com-wesley-safadao/,politica,14/06/2016,291,245,157,0,5,38,1,75,9,14,9,1,0,10,2.3,1153,12.25,4.70612,0.0,0.20354,0.640816
None,https://www.diariodobrasil.org/senadores-do-pt-continuam-com-a-molecagem-desta-vez-o-trio-jardim-da-infancia-caiu-do-cavalo/,politica,14/06/2016,279,230,143,0,6,38,1,75,7,15,3,1,0,12,1.96,1124,9.2,4.88696,0.0,0.19469,0.621739
None,https://www.diariodobrasil.org/macri-faz-piada-com-papa-e-autoriza-doacao-de-16-666-milhoes-de-pesos-o-666-e-o-numero-da-besta/,economia,13/06/2016,177,146,87,0,0,19,0,46,12,3,3,0,0,3,3.44444,683,16.2222,4.67808,0.0,0.230769,0.59589
None,https://www.diariodobrasil.org/dilma-continua-zombando-do-contribuinte-brasileiro-e-usando-jatinho-da-fab/,politica,14/06/2016,201,180,117,0,5,33,1,55,9,10,4,0,0,12,1.90909,866,16.3636,4.81111,0.0166667,0.215909,0.65
None,https://www.diariodobrasil.org/pedido-de-cassacao-de-eduardo-cunha-e-aprovado-no-conselho-de-etica/,politica,14/06/2016,283,241,148,1,5,45,4,66,7,8,6,0,0,12,3.23077,1106,18.5385,4.58921,0.0,0.135135,0.614108
None,https://www.diariodobrasil.org/juiz-do-parana-pede-o-bloqueio-dos-bens-de-cunha-e-claudia-cruz/,politica,14/06/2016,170,151,97,0,9,16,0,49,2,4,4,0,0,2,2.11111,703,16.7778,4.65563,0.0,0.0923077,0.642384
None,https://www.diariodobrasil.org/ministro-do-supremo-nega-pedidos-de-prisao-de-renan-juca-e-sarney/,politica,14/06/2016,98,85,60,0,2,10,0,32,3,3,1,0,0,0,2.16667,441,14.1667,5.18824,0.0,0.142857,0.705882
None,https://www.diariodobrasil.org/lula-e-uma-piada-pronta-em-entrevista-para-tv-internacional-ele-volta-a-dizer-que-e-o-mais-honesto-do-pais/,politica,13/06/2016,154,130,90,0,2,34,1,30,5,7,10,3,0,11,2.18182,582,11.8182,4.47692,0.0,0.1875,0.692308
None,https://www.diariodobrasil.org/baixaria-senadores-do-pt-tumultuam-sessao-e-agem-como-criancas-no-jardim-de-infancia/,politica,13/06/2016,141,122,97,1,1,25,4,31,7,9,5,1,0,9,1.9,626,12.2,5.13115,0.0,0.285714,0.795082
None,https://www.diariodobrasil.org/confira-as-7-bombas-de-delcidio-do-amaral-que-estremeceram-o-palacio-do-planalto-hoje/,politica,12/06/2016,504,436,234,0,8,64,3,142,8,8,11,0,0,19,2.83333,2123,18.1667,4.86927,0.0,0.0776699,0.536697
None,https://www.diariodobrasil.org/em-5-meses-fundo-partidario-ja-destinou-mais-de-r-307-milhoes-aos-partidos-politicos/,politica,12/06/2016,292,236,147,0,14,33,0,61,16,12,4,0,1,17,2.54545,1053,10.7273,4.46186,0.00423729,0.297872,0.622881
None,https://www.diariodobrasil.org/temer-eles-quebraram-a-petrobras-a-eletrobras-e-os-correios/,politica,12/06/2016,163,135,96,0,1,26,0,35,8,5,1,1,0,12,3.11111,669,15.0,4.95556,0.0,0.213115,0.711111
None,https://www.diariodobrasil.org/teori-zavascki-bate-o-martelo-processos-contra-lula-vao-descer-para-curitiba/,politica,12/06/2016,197,179,129,0,20,21,1,54,5,3,5,0,0,1,2.25,882,22.375,4.92737,0.0,0.106667,0.72067
None,https://www.diariodobrasil.org/quanto-custa-um-pedido-de-impeachment-autora-do-parecer-declara-que-recebeu-r-45-mil-do-psdb/,politica,13/06/2016,173,147,98,0,7,32,0,45,1,6,7,0,0,4,2.6,734,14.7,4.9932,0.0,0.0909091,0.666667
None,https://www.diariodobrasil.org/maisa-apresentadora-do-sbt-sofre-ameaca-farei-com-voce-o-que-o-fa-de-ana-hickmann-tentou-fazer/,tv_celebridades,13/06/2016,177,136,88,0,2,29,1,36,3,8,2,4,0,21,2.92857,618,9.71429,4.54412,0.0,0.169231,0.647059
None,https://www.diariodobrasil.org/pgr-pede-para-stf-investigar-romario-senador-e-suspeito-de-receber-dinheiro-de-propina-em-campanha/,politica,12/06/2016,179,158,103,0,5,29,1,48,5,3,3,0,0,4,2.1,804,15.8,5.08861,0.0,0.103896,0.651899
None,https://www.diariodobrasil.org/pgr-pede-que-denuncias-contra-lula-e-delcidio-sejam-enviadas-para-sergio-moro/,politica,11/06/2016,267,238,144,0,4,29,2,92,7,10,3,0,0,5,2.63636,1204,21.6364,5.05882,0.00420168,0.140496,0.605042
None,https://www.diariodobrasil.org/jornalista-que-entrevistou-dilma-recebeu-r-814-mil-do-governo-petista-em-2016/,politica,11/06/2016,202,173,116,2,10,25,0,50,11,8,5,0,0,7,2.41667,840,14.4167,4.85549,0.0,0.253333,0.67052
None,https://www.diariodobrasil.org/pgr-mostra-documentos-que-comprovam-vida-de-luxo-de-cunha-e-esposa-lavaram-us-1-mi-de-propina/,politica,11/06/2016,254,215,131,0,9,22,2,81,10,1,1,0,0,7,3.9,990,21.5,4.60465,0.0,0.106796,0.609302
None,https://www.diariodobrasil.org/eua-sofre-o-maior-ataque-depois-do-11-de-setembro-massacre-deixa-50-mortos-e-53-feridos/,sociedade_cotidiano,12/06/2016,257,225,132,0,5,35,0,59,11,10,0,0,0,5,2.28571,968,16.0714,4.30222,0.0,0.223404,0.586667
None,https://www.diariodobrasil.org/delacao-da-oas-promete-desmoronar-o-cenario-politico-brasileiro/,politica,12/06/2016,115,101,70,1,5,18,1,31,5,5,1,0,0,5,1.55556,512,11.2222,5.06931,0.029703,0.204082,0.693069
None,https://www.diariodobrasil.org/sergio-moro-acata-denuncia-contra-esposa-de-cunha-ex-deputado-emite-nota-e-nega-acusacoes/,politica,09/06/2016,183,160,103,0,1,18,1,57,6,6,3,0,0,2,2.55556,844,17.7778,5.275,0.0,0.16,0.64375
None,https://www.diariodobrasil.org/saiba-o-que-anda-tirando-o-sono-de-lula-processos-estao-a-um-passo-de-curitiba/,politica,11/06/2016,146,127,89,0,1,22,1,39,6,5,5,0,0,8,1.72727,614,11.5455,4.83465,0.00787402,0.180328,0.700787
None,https://www.diariodobrasil.org/novo-delator-desvenda-o-caminho-das-propinas-e-podera-colocar-dilma-nas-garras-de-sergio-moro/,politica,10/06/2016,249,218,142,0,4,40,3,71,11,4,6,0,0,7,2.58333,1051,18.1667,4.8211,0.0,0.135135,0.651376
None,https://www.diariodobrasil.org/dilma-se-revolta-apos-planalto-divulgar-gastos-com-alimentacao-ela-passa-fome-com-r-3-mil-por-dia/,politica,10/06/2016,629,549,278,0,18,72,3,161,26,29,12,0,0,26,2.96296,2657,20.3333,4.83971,0.00182149,0.236051,0.506375
None,https://www.diariodobrasil.org/dilma-diz-que-quer-voltar-e-consultar-a-populacao-sobre-novas-eleicoes-presidenciais/,politica,10/06/2016,131,113,85,0,1,31,0,26,5,4,6,0,0,8,2.57143,548,16.1429,4.84956,0.0,0.157895,0.752212
None,https://www.diariodobrasil.org/conselho-de-etica-sem-etica-deputados-quebram-o-pau-e-se-agridem-vagabundoladraosafado/,politica,07/06/2016,174,133,86,0,5,19,0,51,6,5,1,0,0,7,2.92857,621,9.5,4.66917,0.0,0.157143,0.646617
None,https://www.diariodobrasil.org/pinoquia-crianca-acredita-que-dilma-esta-passando-fome-e-envia-bombons-para-salva-la/,politica,08/06/2016,186,158,105,0,7,32,0,43,9,7,7,0,0,10,3.5,741,19.75,4.68987,0.00632911,0.213333,0.664557
None,https://www.diariodobrasil.org/teori-podera-liberar-inqueritos-sobre-lula-a-qualquer-momento-caso-ira-para-curitiba/,politica,08/06/2016,167,151,105,0,2,22,1,47,4,2,6,0,0,2,1.77778,752,16.7778,4.98013,0.0,0.0869565,0.695364
None,https://www.diariodobrasil.org/urgente-japones-da-federal-foi-preso-em-curitiba/,politica,08/06/2016,207,184,114,1,4,26,0,66,3,3,7,0,0,5,2.09091,914,16.7273,4.96739,0.00543478,0.0652174,0.619565
None,https://www.diariodobrasil.org/dilma-nao-ira-a-sp-em-voo-comercial-a-petista-nao-se-mistura-com-os-pobres/,politica,08/06/2016,143,125,83,0,2,16,0,37,8,6,1,0,0,6,2.25,572,15.625,4.576,0.0,0.264151,0.664
None,https://www.diariodobrasil.org/lider-do-pt-confessa-e-o-fim-lula-jogou-a-toalha-e-dilma-ja-se-isolou/,politica,09/06/2016,135,110,74,0,4,18,0,36,4,8,0,0,0,5,2.5,489,11.0,4.44545,0.0,0.222222,0.672727
None,https://www.diariodobrasil.org/temer-fica-nervoso-e-diz-a-senadores-nao-me-querem-entao-votem-para-o-retorno-da-dilma/,politica,09/06/2016,130,107,70,0,2,17,2,31,6,6,1,2,0,2,3.83333,482,17.8333,4.50467,0.0,0.25,0.654206
None,https://www.diariodobrasil.org/presidente-interino-da-camara-toma-esculacho-ao-vivo-saia-dai-presidente-entregue-o-posto/,politica,09/06/2016,165,135,90,0,2,27,6,41,10,11,4,1,0,9,2.14286,675,9.64286,5.0,0.0,0.308824,0.666667
None,https://www.diariodobrasil.org/morre-o-famoso-dj-que-reclamou-de-abandono-descaso-e-desrespeito-dentro-da-rede-globo/,tv_celebridades,08/06/2016,364,322,174,0,7,43,0,97,14,10,3,0,0,12,2.625,1447,20.125,4.49379,0.0,0.171429,0.540373
None,https://www.diariodobrasil.org/cervero-diz-que-nao-tem-mais-nada-a-perder-e-delata-lula-e-outros-11-politicos/,politica,06/06/2016,179,162,109,0,5,22,0,51,3,6,4,0,0,7,2.125,829,20.25,5.11728,0.0,0.123288,0.67284
None,https://www.diariodobrasil.org/presidente-do-pt-conclama-greve-geral-no-pais-pela-primeira-vez-vamos-ter-greve-de-quem-nao-trabalha/,politica,07/06/2016,177,156,102,0,3,17,0,51,7,5,2,0,0,5,2.625,733,19.5,4.69872,0.00641026,0.176471,0.653846
None,https://www.diariodobrasil.org/coitadismo-lula-faz-papel-de-vitima-e-diz-que-dilma-tera-que-comer-marmitex/,politica,07/06/2016,185,150,110,0,2,30,0,46,9,8,4,1,0,10,2.1875,702,9.375,4.68,0.0133333,0.223684,0.733333
None,https://www.diariodobrasil.org/mais-um-grampo-senador-do-pt-e-flagrado-chamando-sergio-moro-e-delegados-da-pf-de-bandidos/,politica,07/06/2016,611,521,253,0,25,121,8,110,16,37,19,6,2,69,1.83673,2311,10.6327,4.4357,0.0,0.229437,0.485605
None,https://www.diariodobrasil.org/ministro-do-supremo-autoriza-abertura-de-inquerito-contra-aecio-neves/,politica,06/06/2016,126,115,83,0,7,18,0,37,2,3,1,0,0,3,1.375,571,14.375,4.96522,0.0,0.0909091,0.721739
None,https://www.diariodobrasil.org/em-nota-oficial-governo-diz-que-dilma-gastou-r-3-mildia-com-alimentacao/,politica,07/06/2016,106,88,65,1,4,16,0,28,4,3,2,0,0,2,3.0,386,14.6667,4.38636,0.0,0.159091,0.738636
None,https://www.diariodobrasil.org/dilma-nega-que-recebeu-r-12-milhoes-da-odebrecht-e-diz-que-vai-processar-a-revista-istoe/,tv_celebridades,04/06/2016,142,126,94,0,1,25,0,33,8,6,4,0,0,5,2.0,675,15.75,5.35714,0.00793651,0.241379,0.746032
None,https://www.diariodobrasil.org/se-eles-continuarem-impunes-e-exercendo-cargos-politicos-o-brasil-jamais-saira-desse-estado-de-caos-moral/,politica,04/06/2016,115,101,71,0,0,12,2,30,11,4,1,0,0,3,2.33333,517,16.8333,5.11881,0.0,0.357143,0.70297
None,https://www.diariodobrasil.org/r-11-milhoes-do-nosso-dinheiro-verba-da-petrobras-foi-usada-para-sustentar-sites-petistas/,tv_celebridades,05/06/2016,252,182,114,0,17,14,0,65,8,3,1,0,0,4,11.6667,781,30.3333,4.29121,0.0384615,0.139241,0.626374
None,https://www.diariodobrasil.org/cervero-sobre-dilma-ela-mente-e-maluca-mas-e-uma-maluquice-calculada/,politica,06/06/2016,160,131,85,0,5,22,0,37,9,8,2,0,0,5,2.41667,602,10.9167,4.59542,0.0,0.288136,0.648855
None,https://www.diariodobrasil.org/cunha-da-um-ultimato-ao-congresso-se-eu-for-preso-arrasto-metade-dos-congressistas-comigo/,politica,06/06/2016,295,252,172,0,4,43,7,73,17,13,7,1,0,21,2.38889,1224,14.0,4.85714,0.0,0.258621,0.68254
None,https://www.diariodobrasil.org/video-mostra-pm-de-brasilia-retirando-membros-do-mtst-de-local-invadido-o-povo-aplaudiu/,politica,05/06/2016,119,102,73,0,10,19,1,34,3,2,1,0,0,5,2.83333,484,17.0,4.7451,0.0,0.0943396,0.715686
None,https://www.diariodobrasil.org/vazamento-de-informacao-aponta-que-prisao-de-lula-esta-mais-perto-do-que-se-pensava/,politica,06/06/2016,231,219,148,0,7,36,0,71,8,3,8,0,0,9,1.33333,1070,24.3333,4.88584,0.00456621,0.102804,0.675799
None,https://www.diariodobrasil.org/nova-secretaria-de-politica-para-mulheres-nomeada-por-temer-e-suspeita-de-articulacao-criminosa/,politica,03/06/2016,193,170,117,1,4,29,1,51,9,3,5,1,0,5,2.55556,898,18.8889,5.28235,0.0,0.15,0.688235
None,https://www.diariodobrasil.org/na-contramao-da-crise-camara-aprova-criacao-de-14-mil-cargos-comissionados-e-diz-passou-sem-querer/,politica,03/06/2016,127,113,76,0,1,17,1,32,8,3,2,0,0,4,2.33333,533,18.8333,4.71681,0.00884956,0.22449,0.672566
None,https://www.diariodobrasil.org/ao-vivo-datena-diz-que-marcelo-resende-faz-jornalismo-estelionatario/,tv_celebridades,03/06/2016,135,104,76,0,3,22,0,25,6,10,3,2,0,9,3.44444,524,11.5556,5.03846,0.0,0.340426,0.730769
None,https://www.diariodobrasil.org/lava-jato-vai-investigar-captadores-da-lei-rouanet-ator-cuspidor-oficial-do-pt-podera-ser-um-dos-alvos/,politica,03/06/2016,200,179,112,1,4,24,0,55,11,6,5,0,0,4,2.33333,905,19.8889,5.05587,0.00558659,0.21519,0.625698
None,https://www.diariodobrasil.org/fab-nega-helicoptero-e-dilma-surta-por-ter-que-andar-de-carro-ate-o-aeroporto/,politica,04/06/2016,110,98,72,0,1,18,0,26,5,5,3,0,0,6,2.0,434,16.3333,4.42857,0.0,0.227273,0.734694
None,https://www.diariodobrasil.org/regime-forcado-governo-temer-cortou-ate-o-ticket-alimentacao-de-dilma/,politica,04/06/2016,136,117,79,0,1,16,0,38,8,5,2,0,0,3,2.11111,620,13.0,5.29915,0.017094,0.240741,0.675214
None,https://www.diariodobrasil.org/anatel-aquela-que-deveria-proteger-o-consumidor-mas-nao-o-faz-esta-quebrada-e-com-r-1400-em-caixa/,politica,02/06/2016,163,144,97,0,3,19,0,45,10,4,2,0,0,7,2.11111,729,16.0,5.0625,0.00694444,0.21875,0.673611
None,https://www.diariodobrasil.org/senador-anuncia-cpi-da-lei-rouanet-vamos-acabar-o-mamatorio-da-cultura-doa-a-quem-doer/,politica,02/06/2016,166,137,97,0,5,24,1,41,6,4,8,0,1,7,2.07143,648,9.78571,4.72993,0.0145985,0.153846,0.708029
None,https://www.diariodobrasil.org/impeachment-no-senado-se-a-votacao-fosse-hoje-dilma-retornaria-ao-planalto/,politica,02/06/2016,198,169,124,0,29,21,3,66,3,6,4,0,0,4,4.14286,825,24.1429,4.88166,0.0,0.103448,0.733728
None,https://www.diariodobrasil.org/suplicy-tentou-conversar-com-dilma-durante-3-anos-agora-jogada-as-tracas-ela-recebeu-o-ex-senador/,tv_celebridades,02/06/2016,134,113,84,0,0,23,0,34,3,4,2,0,0,6,3.0,541,16.1429,4.78761,0.00884956,0.122807,0.743363
None,https://www.diariodobrasil.org/odebrecht-tentou-anular-a-lava-jato-delacao-podera-colocar-ex-advogado-geral-da-uniao-na-cadeia/,politica,02/06/2016,149,137,93,1,6,26,1,41,4,2,7,0,0,6,1.2,627,13.7,4.57664,0.0,0.0895522,0.678832
None,https://www.diariodobrasil.org/nem-dilma-nem-temer-brasil-podera-ter-plebiscito-para-a-realizacao-de-eleicao-presidencial/,politica,03/06/2016,138,121,86,0,4,19,0,36,8,5,6,0,0,0,2.125,631,15.125,5.21488,0.0,0.236364,0.710744
None,https://www.diariodobrasil.org/delator-disse-que-tinha-uma-kitnet-exclusiva-so-para-esconder-propina-do-governador-pimentel-pt-mg/,politica,03/06/2016,212,184,120,0,9,35,0,46,7,7,4,0,0,11,3.5,875,23.0,4.75543,0.00543478,0.17284,0.652174
None,https://www.diariodobrasil.org/oglobo-dono-de-empreiteira-que-reformou-o-triplex-de-lula-podera-fazer-delacao-premiada/,politica,01/06/2016,293,252,149,0,6,35,3,83,14,4,6,0,0,9,2.73333,1213,16.8,4.81349,0.00396825,0.152542,0.59127
None,https://www.diariodobrasil.org/maduro-o-ditador-desvairado-dissolve-o-congresso-da-venezuela-e-pais-vive-clima-de-terror/,politica,01/06/2016,234,211,149,1,6,31,1,66,9,4,7,0,0,8,2.55556,1050,23.4444,4.9763,0.00473934,0.134021,0.706161
None,https://www.diariodobrasil.org/lucas-lucco-posta-foto-nas-redes-sociais-e-ana-maria-manda-cantor-pendurar-melancia-do-pescoco/,tv_celebridades,01/06/2016,135,110,82,0,0,25,0,29,6,12,1,2,0,4,3.125,517,13.75,4.7,0.0,0.333333,0.745455
None,https://www.diariodobrasil.org/governo-temer-pode-ser-o-mais-rapido-da-historia-13-senadores-poderao-mudar-seus-votos/,politica,01/06/2016,285,246,164,0,31,38,2,78,7,12,9,0,0,8,3.9,1134,24.6,4.60976,0.0,0.163793,0.666667
None,https://www.diariodobrasil.org/cantor-vai-ate-boate-de-luxo-gasta-r-5-mil-e-depois-reclama-da-conta-no-instagram/,tv_celebridades,01/06/2016,144,120,88,0,3,23,0,32,6,7,1,2,0,8,3.0,531,15.0,4.425,0.00833333,0.236364,0.733333
None,https://www.diariodobrasil.org/urgente-grupo-armado-de-lula-e-dilma-mtst-invade-predio-oficial-da-presidencia-em-sp/,politica,01/06/2016,205,181,121,0,5,31,1,52,9,10,6,0,1,9,3.42857,854,25.8571,4.71823,0.0,0.228916,0.668508
None,https://www.diariodobrasil.org/26-chefes-regionais-do-ministerio-da-transparencia-entregam-seus-cargos-e-pedem-exoneracao-do-ministro/,politica,30/05/2016,227,205,127,0,4,31,0,67,4,6,2,0,0,9,2.2,1094,20.5,5.33659,0.0,0.102041,0.619512
None,https://www.diariodobrasil.org/urgente-ministro-da-transparencia-vai-pedir-demissao-ainda-hoje/,politica,30/05/2016,128,111,83,0,3,16,1,35,5,9,3,0,0,5,2.42857,556,15.8571,5.00901,0.0,0.27451,0.747748
None,https://www.diariodobrasil.org/em-video-deputado-derruba-o-discurso-de-que-dilma-e-honesta/,politica,30/05/2016,122,100,70,0,5,21,1,32,5,1,1,0,0,8,3.66667,475,16.6667,4.75,0.01,0.113208,0.7
None,https://www.diariodobrasil.org/globo-entra-ao-vivo-e-reporter-foge-de-manifestantes-sob-gritos-de-globo-golpista-e-fora-temer/,tv_celebridades,31/05/2016,152,126,90,0,1,17,0,36,7,6,1,0,0,3,2.88889,622,14.0,4.93651,0.0,0.245283,0.714286
None,https://www.diariodobrasil.org/porque-jo-soares-expulsou-mauricio-mattar-de-seu-programa-vai-te-embora-disse-o-apresentador/,tv_celebridades,31/05/2016,216,182,105,0,0,43,0,45,4,16,6,1,0,14,2.83333,847,15.1667,4.65385,0.0,0.227273,0.576923
None,https://www.diariodobrasil.org/promotoria-aponta-desvios-de-r-14-milhoes-durante-gestao-de-anastasia-em-mg-ele-podera-ser-preso/,politica,31/05/2016,249,222,145,0,9,22,1,73,10,3,7,0,0,5,2.45455,1127,20.1818,5.07658,0.0,0.136842,0.653153
None,https://www.diariodobrasil.org/operacao-zelotes-indicia-presidente-do-bradesco-trafico-de-influencia-corrupcao-ativa-e-lavagem-de-dinheiro/,politica,31/05/2016,134,118,76,0,1,16,0,38,8,4,2,0,0,5,2.28571,646,16.8571,5.47458,0.0,0.222222,0.644068
None,https://www.diariodobrasil.org/exercito-podera-assumir-obras-abandonadas-de-empreiteiras-envolvidas-no-petrolao/,politica,29/05/2016,180,156,105,0,4,25,1,51,3,3,4,0,0,6,2.66667,742,17.3333,4.75641,0.0,0.0789474,0.673077
None,https://www.diariodobrasil.org/investigacao-descobre-1000-funcionarios-fantasmas-do-governo-dilma-recebiam-sem-trabalhar/,politica,29/05/2016,232,198,134,1,2,31,1,59,6,15,2,0,0,10,2.83333,1079,16.5,5.44949,0.0,0.233333,0.676768
